id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,city,neighbourhood_group,price_category,availability_category,review_activity,host_listing_count_x,host_type,host_listing_count_y,host_listing_count
40735949,Clean Colorful 5 Bedroom Home near Superdome,308460226,Greg,Unknown,29.95855,-90.08932,Entire home/apt,344.5,2.0,205,2026-05-31,2.59,344,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,5,Professional (4+ listings),5,5
40736232,Stay steps from Saint Charles Avenue!,75260925,Jessica,Unknown,29.9283,-90.09272,Entire home/apt,191.67,1.0,118,2026-06-09,1.53,300,New Orleans,Other,Premium ($150-250),Always Available (271-365),Regular,3,Growing (2-3 listings),3,3
40759943,"Liberty House- Uptown, stylish interior, streetcar",316572833,Ashley,Unknown,29.93287,-90.11018,Entire home/apt,189.33,3.0,168,2026-05-18,2.15,114,New Orleans,Other,Premium ($150-250),Medium (91-180 days),Regular,1,Casual (1 listing),1,1
40763549,Best Location 7BR Next to FR Quarter! By YouRent,284544,Michael,Unknown,29.96338,-90.05371,Hotel room,434.0,2.0,28,2026-02-19,0.47,299,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,11,Professional (4+ listings),11,11
40801139,Quaint Cozy Home 2 miles from French Quarter,156383794,Brittany,Unknown,29.97054,-90.03863,Entire home/apt,146.0,2.0,152,2026-05-22,1.96,329,New Orleans,Other,Mid-Range ($100-150),Always Available (271-365),Regular,2,Growing (2-3 listings),2,2
40803969,"Treme 2Br, 20min walk to French Qtr & Whole Foods",20587708,Aminah,Unknown,29.97099,-90.07719,Entire home/apt,68.6,30.0,19,2026-04-04,0.24,216,New Orleans,Other,Economy ($50-100),High (181-270 days),Occasional,1,Casual (1 listing),1,1
40804746,New Orleans St. Roch Home - Min. to French Quarter,111670757,Hector,Unknown,29.97843,-90.05562,Entire home/apt,86.47,30.0,43,2023-03-02,0.56,178,New Orleans,Other,Economy ($50-100),Medium (91-180 days),Occasional,2,Growing (2-3 listings),2,2
40821726,NOLA Sanctuary 3 Bedroom Home,317514000,Kaley,Unknown,29.93645,-90.08518,Entire home/apt,221.5,2.0,207,2026-06-07,2.69,330,New Orleans,Other,Premium ($150-250),Always Available (271-365),Regular,1,Casual (1 listing),1,1
40825244,| The Nest Apartment |,237336807,Lacha Management,Unknown,29.9714,-90.07125,Entire home/apt,60.48,30.0,59,2024-04-29,0.75,89,New Orleans,Other,Economy ($50-100),Low (0-90 days),Occasional,4,Professional (4+ listings),4,4
40835713,Restored Mid-City home w/ deck & walkable cafes,64365837,Mike,Unknown,29.96296,-90.08788,Entire home/apt,304.0,1.0,134,2026-05-31,1.96,332,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,92,Professional (4+ listings),92,92
40839693,Modern 4BR retreat w/ heated pool & gated backyard,64365837,Mike,Unknown,29.95959,-90.08957,Entire home/apt,345.0,2.0,149,2026-05-31,1.9,348,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,92,Professional (4+ listings),92,92
40840328,Mid-City condo w/ pool & balcony near streetcar,64365837,Mike,Unknown,29.96091,-90.08999,Entire home/apt,556.0,1.0,146,2026-06-15,1.87,338,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,92,Professional (4+ listings),92,92
40869218,Mid-City Luxury in Naw'Lins!,198539056,Pinnacle Hospitality Group,Unknown,29.95955,-90.08508,Entire home/apt,410.0,1.0,143,2026-04-26,1.83,231,New Orleans,Other,Luxury ($250+),High (181-270 days),Regular,1,Casual (1 listing),1,1
40888235,Hit the Catwalk! 2bed-2bath - Walk To Magazine!,64365837,Mike,Unknown,29.92602,-90.07316,Entire home/apt,135.17,30.0,123,2024-05-17,1.61,76,New Orleans,Other,Mid-Range ($100-150),Low (0-90 days),Regular,92,Professional (4+ listings),92,92
40904907,Beautiful Haven: Spacious 3BR Retreat near the FQ,318653122,Karan,Unknown,29.96841,-90.06797,Entire home/apt,216.67,3.0,151,2026-05-26,1.93,359,New Orleans,Other,Premium ($150-250),Always Available (271-365),Regular,5,Professional (4+ listings),5,5
40919753,The Birdcage: 1 bed/1 bath - Steps to Magazine!,64365837,Mike,Unknown,29.92639,-90.07286,Entire home/apt,99.77,30.0,77,2026-04-12,1.0,76,New Orleans,Other,Economy ($50-100),Low (0-90 days),Regular,92,Professional (4+ listings),92,92
40919863,Synagogue: NOLA's Hottest Vacation & Art House!,64365837,Mike,Unknown,29.92771,-90.07455,Entire home/apt,109.7,30.0,161,2025-08-09,2.09,31,New Orleans,Other,Mid-Range ($100-150),Low (0-90 days),Regular,92,Professional (4+ listings),92,92
40922129,Lovely Magazine St 2 Bedroom -Garden District,135108051,Ash,Unknown,29.93001,-90.07768,Entire home/apt,204.27,2.0,120,2026-05-31,2.44,88,New Orleans,Other,Premium ($150-250),Low (0-90 days),Regular,10,Professional (4+ listings),10,10
40940113,Luxury 2BR Gem Close to Tulane and Uptown,318962334,Bashar,Unknown,29.94261,-90.10733,Entire home/apt,88.49,30.0,55,2025-04-13,0.7,287,New Orleans,Other,Economy ($50-100),Always Available (271-365),Occasional,1,Casual (1 listing),1,1
40970439,A lovely 2 bedroom in the Marigny,731198,Emily,Unknown,29.96612,-90.0524,Entire home/apt,173.33,1.0,181,2026-06-09,2.3,158,New Orleans,Other,Premium ($150-250),Medium (91-180 days),Regular,1,Casual (1 listing),1,1
40973175,"""The Rouzan"" Unique   2 BD/ 2 BATH",95905119,MySouthernComfort,Unknown,29.95244,-90.06324,Entire home/apt,421.64,30.0,14,2023-12-03,0.35,364,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,1,Casual (1 listing),1,1
41026919,LGD Designer Dream Condo with Heated Pool,319017619,Daniel,Unknown,29.93903,-90.07131,Entire home/apt,359.5,2.0,177,2026-06-11,2.25,306,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,2,Growing (2-3 listings),2,2
41045689,"Maison de Colette, Luxury Home with Outdoor Patio",167921411,Vacation Nola Rentals,Unknown,29.9704672,-90.0929882,Entire home/apt,278.0,2.0,254,2026-05-18,3.25,244,New Orleans,Other,Luxury ($250+),High (181-270 days),Highly Active,27,Professional (4+ listings),27,27
41062057,"Clean, Comfortable, Convenient Uptown Magazine 2/2",320965776,Jonathan,Unknown,29.92219,-90.08921,Entire home/apt,226.71,3.0,118,2026-05-18,1.53,159,New Orleans,Other,Premium ($150-250),Medium (91-180 days),Regular,1,Casual (1 listing),1,1
41079788,"Grand, Lush Home with Heated Pool",319017619,Daniel,Unknown,29.939032,-90.071312,Entire home/apt,349.0,2.0,137,2026-05-28,1.75,294,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,2,Growing (2-3 listings),2,2
41111748,"Location! Monthly, Prime Uptown 1 bd with parking!",316795018,Margaret,Unknown,29.92532157897949,-90.12249755859376,Entire home/apt,112.43,30.0,72,2025-05-10,0.92,127,New Orleans,Other,Mid-Range ($100-150),Medium (91-180 days),Occasional,1,Casual (1 listing),1,1
41128601,French Quarter Follies,8118306,Eric,Unknown,29.95354,-90.06766,Entire home/apt,403.8,2.0,169,2026-05-04,2.16,343,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,16,Professional (4+ listings),16,16
41129957,High Above History,8118306,Eric,Unknown,29.95354,-90.06766,Entire home/apt,363.1,2.0,197,2026-06-14,2.52,316,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,16,Professional (4+ listings),16,16
41131414,French Quarter Follies II,8118306,Eric,Unknown,29.95359,-90.06772,Entire home/apt,406.0,2.0,149,2026-06-07,1.9,332,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,16,Professional (4+ listings),16,16
41132579,High Above History II,8118306,Eric,Unknown,29.95359,-90.06772,Entire home/apt,406.0,2.0,178,2026-06-07,2.28,332,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,16,Professional (4+ listings),16,16
41153194,3-Story Luxury Residence- French Quarter-Unit 201,290507965,Jessica,Unknown,29.9595,-90.06749,Entire home/apt,113.21,31.0,9,2025-12-31,0.12,288,New Orleans,Other,Mid-Range ($100-150),Always Available (271-365),Occasional,4,Professional (4+ listings),4,4
41212921,"Uptown Living, Steps to St. Charles, Tulane & Park",323411915,Anthony,Unknown,29.92736,-90.11602,Entire home/apt,531.0,2.0,33,2026-04-12,0.43,284,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,1,Casual (1 listing),1,1
41236103,Charming NOLA Retreat 4 Blocks to Streetcar,349162641,David,Unknown,29.95944,-90.08851,Entire home/apt,154.5,2.0,203,2026-06-15,2.59,307,New Orleans,Other,Premium ($150-250),Always Available (271-365),Regular,68,Professional (4+ listings),68,68
41241402,Charming Hideaway - Walking Distance to Quarter,20670158,Lawrence Henry,Unknown,29.97636,-90.05595,Entire home/apt,290.0,1.0,117,2026-06-14,1.5,11,New Orleans,Other,Luxury ($250+),Low (0-90 days),Regular,1,Casual (1 listing),1,1
41312915,Stunning Modern Home in the Bywater,236762,Aaron,Unknown,29.96623,-90.0452,Entire home/apt,204.67,30.0,0,Unknown,0.0,269,New Orleans,Other,Premium ($150-250),High (181-270 days),No Reviews,1,Casual (1 listing),1,1
41336401,Clio Suite - La Belle Esplanade,276832831,Matthew,Unknown,29.97192,-90.07405,Private room,191.5,2.0,22,2026-04-20,2.02,164,New Orleans,Other,Premium ($150-250),Medium (91-180 days),Regular,2,Growing (2-3 listings),2,2
41336890,1BR w/ balcony & sitting room near French Quarter,64365837,Mike,Unknown,29.97221,-90.07487,Private room,200.44,1.0,10,2026-05-19,0.61,364,New Orleans,Other,Premium ($150-250),Always Available (271-365),Occasional,92,Professional (4+ listings),92,92
41338097,Les Fleurs - La Belle Esplanade,276832831,Matthew,Unknown,29.97244,-90.07382,Private room,191.5,1.0,8,2026-03-29,0.49,169,New Orleans,Other,Premium ($150-250),Medium (91-180 days),Occasional,2,Growing (2-3 listings),2,2
41341151,Eclectic Uptown Apt | Blocks to Magazine Street,349162641,David,Unknown,29.916651,-90.118561,Entire home/apt,136.5,2.0,180,2026-06-10,2.33,331,New Orleans,Other,Mid-Range ($100-150),Always Available (271-365),Regular,68,Professional (4+ listings),68,68
41341522,Eclectic West Riverside Apt | 6 min to Audobon Zoo,349162641,David,Unknown,29.916976861197277,-90.11750624111691,Entire home/apt,158.55,2.0,184,2026-05-30,2.38,306,New Orleans,Other,Premium ($150-250),Always Available (271-365),Regular,68,Professional (4+ listings),68,68
41342392,Historic suite w/ balcony & garden views,64365837,Mike,Unknown,29.97248,-90.07561,Private room,200.44,1.0,6,2026-04-12,0.7,364,New Orleans,Other,Premium ($150-250),Always Available (271-365),Occasional,92,Professional (4+ listings),92,92
41344695,Perfect Uptown Location - All for you!,20075133,Millie,Unknown,29.92248,-90.09835,Entire home/apt,98.63,30.0,11,2025-01-01,0.19,146,New Orleans,Other,Economy ($50-100),Medium (91-180 days),Occasional,2,Growing (2-3 listings),2,2
41372772,Marigny Memories...,250768459,Jeremiah,Unknown,29.96687,-90.05413,Private room,135.0,2.0,122,2026-05-31,1.57,27,New Orleans,Other,Mid-Range ($100-150),Low (0-90 days),Regular,1,Casual (1 listing),1,1
41397870,1870s Home - Short walk to FQ ferry!,41010663,Sarah,Unknown,29.9532270774498,-90.04997497669615,Entire home/apt,158.5,2.0,68,2026-05-24,0.88,175,New Orleans,Other,Premium ($150-250),Medium (91-180 days),Occasional,1,Casual (1 listing),1,1
41400978,"WALK to Superbowl, Mardi Gras,Jazzfest, FQ 2bd2ba",5826597,Roberta,Unknown,29.927047515758087,-90.08236369916204,Entire home/apt,198.65,30.0,0,Unknown,0.0,179,New Orleans,Other,Premium ($150-250),Medium (91-180 days),No Reviews,2,Growing (2-3 listings),2,2
41401555,B - Large Room with Private entrance and Bathroom,325629344,Dorothy,Unknown,30.00196,-90.07133,Private room,148.0,1.0,85,2026-05-04,1.1,177,New Orleans,Other,Mid-Range ($100-150),Medium (91-180 days),Regular,2,Growing (2-3 listings),2,2
41403036,NEW 3-Bedroom Home 3.5 miles to French Quarter!,325578648,Kenneth,Unknown,30.00388,-90.06492,Entire home/apt,82.37,30.0,70,2025-09-01,0.9,364,New Orleans,Other,Economy ($50-100),Always Available (271-365),Occasional,2,Growing (2-3 listings),2,2
41427873,Algiers Pt 4 Blocks to Ferry & FQ 23-NSTR-14682,40584918,Bruce,Unknown,29.95317,-90.05048,Entire home/apt,244.24,30.0,0,Unknown,0.0,365,New Orleans,Other,Premium ($150-250),Always Available (271-365),No Reviews,2,Growing (2-3 listings),2,2
41433340,Magazine St retreat w/ pool & parking,64365837,Mike,Unknown,29.92115,-90.1087,Entire home/apt,450.0,2.0,190,2026-06-14,2.46,331,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,92,Professional (4+ listings),92,92
41433613,Magazine St retreat w/ balconies & full kitchen,64365837,Mike,Unknown,29.92103,-90.10893,Entire home/apt,334.0,1.0,186,2026-06-07,2.38,342,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,92,Professional (4+ listings),92,92
41435995,Spacious New Home Ideal for Group - Near the FQ,318653122,Karan,Unknown,29.96841,-90.06797,Entire home/apt,278.67,2.0,200,2026-06-07,2.56,318,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,5,Professional (4+ listings),5,5
41436238,Modern 4BR Home Near French Quarter Prime Location,318653122,Karan,Unknown,29.96841,-90.06797,Entire home/apt,292.0,1.0,187,2026-05-18,2.41,323,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,5,Professional (4+ listings),5,5
41501093,#5 Your Home away from Home!,91836275,Tara,Unknown,29.95732,-90.12435,Private room,33.55,30.0,65,2025-05-05,0.84,330,New Orleans,Other,Budget (< $50),Always Available (271-365),Occasional,4,Professional (4+ listings),4,4
41526332,Pink Room in Historic Lower Garden District,37614659,Owen,Unknown,29.934147,-90.071938,Entire home/apt,218.52,2.0,204,2026-06-13,3.97,238,New Orleans,Other,Premium ($150-250),High (181-270 days),Highly Active,10,Professional (4+ listings),10,10
41564613,Luxury French Quarter Residence w/Parking- 202,290507965,Jessica,Unknown,29.95904,-90.06744,Entire home/apt,106.99,90.0,5,2025-04-11,0.11,332,New Orleans,Other,Mid-Range ($100-150),Always Available (271-365),Occasional,4,Professional (4+ listings),4,4
41591170,Relaxing Parkview Escape in the Heart of Uptown,37160466,Jennifer,Unknown,29.91655,-90.10871,Entire home/apt,156.91,2.0,111,2026-06-08,1.44,230,New Orleans,Other,Premium ($150-250),High (181-270 days),Regular,1,Casual (1 listing),1,1
41618444,Best Magazine Street Block - Walk to FQ!,28711795,Scott,Unknown,29.93742,-90.07023,Entire home/apt,166.5,2.0,386,2026-06-15,5.5,264,New Orleans,Other,Premium ($150-250),High (181-270 days),Highly Active,15,Professional (4+ listings),15,15
41643640,Just steps to both Frenchman St & French Quarter!,328153923,Maryann,Unknown,29.96456,-90.06086,Entire home/apt,300.51,2.0,223,2026-06-12,3.94,215,New Orleans,Other,Luxury ($250+),High (181-270 days),Highly Active,1,Casual (1 listing),1,1
41647058,Perfect Location Beautiful Frenchmen St Shotgun,328579355,Derrill,Unknown,29.97113,-90.05941,Entire home/apt,322.5,1.0,37,2026-05-03,0.48,191,New Orleans,Other,Luxury ($250+),High (181-270 days),Occasional,1,Casual (1 listing),1,1
41687475,Gentilly Gem - The Art House,31548803,Brian,Unknown,30.00433,-90.04891,Entire home/apt,115.96,30.0,7,2025-02-10,0.09,269,New Orleans,Other,Mid-Range ($100-150),High (181-270 days),Occasional,1,Casual (1 listing),1,1
41710998,Down In The Treme,213006345,Davis,Unknown,29.965503763128478,-90.06660323613472,Entire home/apt,55.43,2.0,75,2026-05-05,0.97,221,New Orleans,Other,Economy ($50-100),High (181-270 days),Occasional,1,Casual (1 listing),1,1
41714235,Historical Home Walking Distance to French Quarter,110887182,Stay Redamo Vacation Rentals,Unknown,29.96492,-90.0572,Entire home/apt,469.0,2.0,142,2026-05-31,1.91,330,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,3,Growing (2-3 listings),3,3
41743279,Modern Comfort 2King BR/2FullBath off St. Charles,329642386,David,Unknown,29.93204,-90.09147,Entire home/apt,304.33,2.0,11,2026-03-29,0.14,36,New Orleans,Other,Luxury ($250+),Low (0-90 days),Occasional,1,Casual (1 listing),1,1
41749894,"Cara’s Quarters, 1+block away from French Quarter",195690778,Carol,Unknown,29.96648,-90.0669,Entire home/apt,271.03,2.0,144,2026-05-31,1.87,222,New Orleans,Other,Luxury ($250+),High (181-270 days),Regular,1,Casual (1 listing),1,1
41790408,"1 Bed Condo Tulane Area near Street Car, Pool",48187766,Olive,Unknown,29.93817,-90.13311,Entire home/apt,74.86,30.0,4,2023-05-15,0.05,327,New Orleans,Other,Economy ($50-100),Always Available (271-365),Occasional,22,Professional (4+ listings),22,22
41793466,Thelma and Al’s Place in the Marigny,39554520,Britt,Unknown,29.96908,-90.0612,Entire home/apt,208.27,2.0,147,2026-06-14,2.32,340,New Orleans,Other,Premium ($150-250),Always Available (271-365),Regular,1,Casual (1 listing),1,1
41859232,Luxury Magazine St. Studio – Historic NOLA,57332398,Judy,Unknown,29.93151,-90.07339,Private room,140.67,3.0,237,2026-06-14,3.08,304,New Orleans,Other,Mid-Range ($100-150),Always Available (271-365),Highly Active,1,Casual (1 listing),1,1
41887430,Uptown Carrollton New Orleans,67306166,Angela,Unknown,29.96175,-90.11962,Entire home/apt,87.07,30.0,0,Unknown,0.0,88,New Orleans,Other,Economy ($50-100),Low (0-90 days),No Reviews,1,Casual (1 listing),1,1
41888196,"""Mary/Joe home sweet home""",331237796,Clifford,Unknown,29.93793,-90.08516,Entire home/apt,107.94,30.0,0,Unknown,0.0,88,New Orleans,Other,Mid-Range ($100-150),Low (0-90 days),No Reviews,2,Growing (2-3 listings),2,2
41895782,Maurepas Manor | NOLA Shotgun Home,221981226,Cale,Unknown,29.98001,-90.08152,Entire home/apt,158.0,2.0,300,2026-06-09,4.13,274,New Orleans,Other,Premium ($150-250),Always Available (271-365),Highly Active,1,Casual (1 listing),1,1
41905421,NOLA Festival & Parade Haven,330415746,Liam,Unknown,29.98036,-90.07569,Entire home/apt,93.97,30.0,69,2023-05-09,0.9,178,New Orleans,Other,Economy ($50-100),Medium (91-180 days),Occasional,1,Casual (1 listing),1,1
41906309,Hidden Treasure for large groups 15 min. from FQ.,100503773,Perrine,Unknown,29.93301,-90.113,Entire home/apt,469.48,30.0,1,2020-02-26,0.01,365,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,1,Casual (1 listing),1,1
41915539,Modern Uptown 4BRM Home Harmony Street,14902900,Sandra,Unknown,29.91972,-90.08259,Entire home/apt,316.67,2.0,174,2026-05-31,2.26,221,New Orleans,Other,Luxury ($250+),High (181-270 days),Regular,4,Professional (4+ listings),4,4
41929953,"Stylish CBD Hotel Suite, Near French Quarter",314495800,Patrick,Unknown,29.950163,-90.067322,Hotel room,221.2,2.0,158,2026-06-14,2.04,262,New Orleans,Other,Premium ($150-250),High (181-270 days),Regular,2,Growing (2-3 listings),2,2
41932199,"Rent My NOLA Jewel, Luxury Spacious Home",331762396,Rochelle,Unknown,29.96233,-90.09625,Entire home/apt,273.67,3.0,106,2026-05-18,1.69,271,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,1,Casual (1 listing),1,1
41932609,"Luxury Historic Hotel Suite, 5 min to FQ",314495800,Patrick,Unknown,29.95016,-90.06732,Hotel room,256.5,2.0,221,2026-05-31,2.86,321,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,2,Growing (2-3 listings),2,2
